"haul_log_key","gear_log_key","haul_number","gear_code","was_haul_observed","was_catch","was_incidental_take","weather_description","weather_description_desc","wind_speed","wind_direction","wave_height","reverse_haul","gear_condition","gear_condition_desc","mainline_length","set_speed","bottom_depth_minimum","bottom_depth_maximum","hook_depth_minimum","hook_depth_maximum","total_additional_weight","target_species","target_species_desc","soak_duration","were_floats_used","number_of_floats","were_light_sticks_used","number_light_sticks","were_rattlers_used","number_rattlers","were_surf_lites_used","number_surf_lites","were_sat_buoys_used","number_satellite_buoys","were_radio_beacons_used","number_radio_beacons","were_radar_reflectors_used","number_radar_reflectors","additional_line_weights_used","number_additional_line_weights","number_hooks_set","number_hooks_lost","number_hooks_tended","number_hooks_rebaited","begin_set_date","begin_set_dt","begin_set_time","end_set_date","end_set_dt","end_set_time","begin_haul_date","begin_haul_dt","begin_haul_time","end_haul_date","end_haul_dt","end_haul_time","begin_set_latitude","begin_set_latitude_minutes","begin_set_latitude_hemisphere","end_set_latitude","end_set_latitude_minutes","end_set_latitude_hemisphere","begin_haul_latitude","begin_haul_latitude_minutes","begin_haul_latitude_hemisphere","end_haul_latitude","end_haul_latitude_minutes","end_haul_latitude_hemisphere","begin_set_longitude","begin_set_longitude_minutes","begin_set_longitude_hemisphere","end_set_longitude","end_set_longitude_minutes","end_set_longitude_hemisphere","begin_haul_longitude","begin_haul_longitude_minutes","begin_haul_longitude_hemispher","end_haul_longitude","end_haul_longitude_minutes","end_haul_longitude_hemisphere","begin_set_temperature","end_set_temperature","begin_haul_temperature","end_haul_temperature","set_duration","haul_lost_time","haul_duration","fishing_area","experimental_treatment","comments","is_experiment","created_by_user_id","created_date","modified_by_user_id","modified_date","number_hooks_bent","trip_number","string_number","bait1","bait_kind_1","bait_number_used_1","bait2","bait_kind_2","bait_number_used_2","bait3","bait_kind_3","bait_number_used_3","lat_bh","lon_bh","lat_eh","lon_eh","lat_bs","lon_bs","lat_es","lon_es","date","year","month","dolphin_fish_mahi_mahi","shark_dusky","shark_thresher_bigeye","sharks","swordfish","tuna_yellowfin","marlin_white","sailfish","shark_blacktip","shark_night","wahoo","shark_hammerhead_scalloped","shark_mako_shortfin","barracudas","puffers","billfish","bonito_atlantic","escolar","marlin_blue","shark_bignose","shark_tiger","tuna_blackfin","oilfish","rays_skates","shark_blue","shark_oceanic_whitetip","tuna_albacore","tuna_bigeye","tuna_bluefin","lancetfish","tunas","mackerel_snake","shark_bull","shark_mako_longfin","pomfrets","sea_turtle_leatherback","shark_silky","shark_thresher","skipjack","sea_turtle_loggerhead","remora","pilot_whale","shark_hammerhead_smooth","shark_hammerhead","shearwater_great","unknown","stingray_pelagic","ray_mobulid","sunfishes","shark_porbeagle","goosefish","sharks_mako","spearfish_roundscale","shark_sandbar","sunfish_sharptail","shark_requiem","shark_cookiecutter","white_marlin_roundscale_spear","dolphin_bottlenose","shark_spinner","amberjacks","mackerel_king","uncoded_animal","sunfish_ocean","cobia","shark_hammerhead_great","dolphin_pantropic_spotted","little_tunny","cigarfish_bigeye","jacks","shark_dogfish","misc","cutlass_fish","birds","squids","dolphin_rissos","dealfish","spearfish_longbill","shark_caribbean_reef","bluefish","turtles","spearfishes","marine_mammal","dolphins","shark_finetooth","runner_rainbow","shark_atlantic_sharpnose","shark_thresher_common","grouper_snowy","grouper_yellowedge","mackerel_chub","tripletail","shark_dogfish_smooth","cutlassfish_atlantic","red_snapper","ridley_olive","shark_crocodile","shark_dogfish_spiny","whale_pilot_shortfin","pilotfish","shark_whale","shark_basking","shark_mackerel","opah","shark_blacknose","shark_sand_tiger","gull_herring","gull_laughing","whale_minke","pelican_brown","dolphin_common","louvar","jack_bluerunner","whale_sperm","gannet_northern","dolphin_atlantic_spotted","snapper_blackfin","dolphin_spinner_shortbeak","sea_turtle_hawksbill","tilefish_golden","shark_nurse","shark_sharpnose_sevengill","tilefish_gray_blueline","whale_false_killer","northern_fulmar","banded_rudderfish","whale_beaked","shearwater_corys","sea_turtle_green","tarpon","triggerfish","halibut_atlantic","whale_pygmy_sperm","grenadiers","dogfish_velvet","sea_turtle_kemp_s_ridley","harbor_porpoise","shark_gulper_little","mackerel_atlantic","rough_toothed_dolphin","eel_king_snake","shearwaters","mackerel_frigate","drum_red","great_black_backed_gull","grouper_warsaw","whale_pilot_longfin","eel_conger","jaeger_parasitic_jaeger","whales","gulls","whale_killer","hakes","sea_bass_black","shark_great_white","ray_chilean_devil","whale_dwarf_pygmy_sperm","shark_cow_sharks","ray_manta","rosefish_black_bellied","lobsters","sea_anemones","sea_stars","ray_mobula","sea_cucumber","shark_gulper","jack_crevalle","ray_giant_devil","ray_spotted_eagle","crab","na","dolphin_blackfish","mlotst","so","thetao","uo","vo","zos","thetao_150m","thetao_500m","sst_anomaly","ssh_anomaly","chl","front_z","tke","eke","dfrom_shore","depth","moon_angle","begin_set_date_2","end_set_date_2","sunrise","sunset","day_hours","night_hours","intersects_canyon","hooks_rule","x","y"
280466,63371,7,"675",1,1,0,"01","CLEAR","10","180",4,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",29.8,7.1,600,1500,22,22,0,"SWO","SWORDFISH",9.5,1,190,1,784,0,NA,1,1,0,NA,1,8,0,NA,0,NA,784,28,0,0,2014-04-17 18:03:00,2014-04-17,"1803",2014-04-17 22:15:00,2014-04-17,"2215",2014-04-18 07:42:00,2014-04-18,"0742",2014-04-18 13:13:00,2014-04-18,"1313",24,27,"N",24,26,"N",24,26,"N",24,33,"N",83,44,"W",84,17,"W",84,23,"W",83,58,"W",78.8,77.5,77.2,78.4,4.2,0,5.5,"GOM",NA,NA,"N",1,2016-08-01 05:43:21,1,2017-01-24 06:14:35,4,"Y06010",1,"SQUID","03",784,NA,NA,NA,NA,NA,NA,24.4333333333333,-84.3833333333333,24.55,-83.9666666666667,24.45,-83.7333333333333,24.4333333333333,-84.2833333333333,2014-04-18,2014,4,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19196057319641,0.0539716370403767,21.0184593200684,-0.000150608524563722,8.48945273901336e-05,-6.42206578049809e-05,21.013635635376,21.005184173584,-4.86523914337158,0.0537628047168255,0.0893854647874832,0.0312741175293922,1.51135726156326e-08,0.189451858401299,185088.34375,-2674.1357421875,0.91722926358215,2014-04-17 18:03:00,2014-04-17 22:15:00,2014-04-17 11:13:49,2014-04-18 00:00:10,4.2,5.3,0,1,1220940.27282157,236402.68360896
280512,63377,1,"675",1,1,0,"01","CLEAR","5","090",2,1,"66","PARTED OFF. GEAR RECOVERED",27,7.1,800,1000,45,45,10,"MIX","MIXED SPECIES",8.5,1,157,1,162,0,NA,1,6,0,NA,0,NA,1,6,1,2,648,5,0,0,2014-09-30 14:30:00,2014-09-30,"1430",2014-09-30 18:18:00,2014-09-30,"1818",2014-10-01 02:49:00,2014-10-01,"0249",2014-10-01 10:17:00,2014-10-01,"1017",26,47,"N",26,33,"N",26,30,"N",26,51,"N",91,5,"W",91,31,"W",91,32,"W",91,5,"W",83.5,84.2,84.8,85.2,3.8,1.9,7.5,"GOM",NA,"BAIT: SQUID AND MACKERAL USED EVERY OTHER HOOK (FOR ALL SETS). ONE LIGHT STICK USED ON FIRST HOOK AFTER FLOAT (FOR ALL SETS). ONE, 5 LB WEIGHT USED AT EACH END OF THE GEAR (FOR ALL SETS). PART-OFF: 0616-0812","N",1,2016-08-01 05:43:23,1,2017-01-24 06:14:35,2,"Y06016",1,"SQUID","03",324,"MACKEREL","01",324,NA,NA,NA,26.5,-91.5333333333333,26.85,-91.0833333333333,26.7833333333333,-91.0833333333333,26.55,-91.5166666666667,2014-10-01,2014,10,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02414798736572,0.0538100264966488,21.0213623046875,4.02303267037496e-05,0.000216349653783254,-3.36171660819673e-06,21.0128326416016,21.0063247680664,-8.04562282562256,0.0205462742596865,0.102675937116146,0.123368367552757,2.65228905504955e-08,0.00275628315284848,266890.34375,-2007.89270019531,0.411956551356542,2014-09-30 14:30:00,2014-09-30 18:18:00,2014-09-30 11:58:27,2014-09-30 23:54:21,3.8,4.7,0,1,470585.524086653,413087.09040766
280513,63377,2,"675",1,1,0,"01","CLEAR","5","090",3,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",27.2,6.8,800,1000,45,45,10,"MIX","MIXED SPECIES",8.2,1,157,1,162,0,NA,1,6,0,NA,0,NA,1,6,1,2,648,4,0,0,2014-10-01 14:56:00,2014-10-01,"1456",2014-10-01 18:54:00,2014-10-01,"1854",2014-10-02 03:05:00,2014-10-02,"0305",2014-10-02 08:21:00,2014-10-02,"0821",26,43,"N",26,35,"N",26,33,"N",26,36,"N",91,37,"W",92,6,"W",92,4,"W",91,39,"W",85.8,87.9,86.7,88.4,4,0,5.3,"GOM",NA,NA,"N",1,2016-08-01 05:43:23,1,2017-01-24 06:14:35,0,"Y06016",1,"SQUID","03",324,"MACKEREL","01",324,NA,NA,NA,26.55,-92.0666666666667,26.6,-91.65,26.7166666666667,-91.6166666666667,26.5833333333333,-92.1,2014-10-02,2014,10,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54737877845764,0.0537724867463112,21.0211658477783,-3.79209959646687e-05,-5.07500881212763e-05,3.64638549399388e-06,21.0139179229736,21.0062217712402,-7.91249513626099,0.0152548933401704,0.0999628454446793,0.0986950993537903,2.12355222295457e-09,0.0109225613996387,286150.28125,-1847.14147949219,0.522882791765996,2014-10-01 14:56:00,2014-10-01 18:54:00,2014-10-01 12:01:06,2014-10-01 23:55:27,3.96666666666667,4.23333333333333,0,1,415367.668427321,404094.081088914
280514,63377,3,"675",1,1,0,"01","CLEAR","10","180",4,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",27.4,7.2,1000,1100,45,45,10,"MIX","MIXED SPECIES",8.3,1,157,1,162,0,NA,1,6,0,NA,0,NA,1,6,1,2,648,11,0,0,2014-10-03 17:15:00,2014-10-03,"1715",2014-10-03 21:05:00,2014-10-03,"2105",2014-10-04 05:21:00,2014-10-04,"0521",2014-10-04 11:21:00,2014-10-04,"1121",26,47,"N",26,32,"N",26,37,"N",26,43,"N",93,54,"W",94,19,"W",94,19,"W",93,50,"W",86.1,86.7,87.1,86.7,3.8,0,6,"GOM",NA,NA,"N",1,2016-08-01 05:43:23,1,2017-01-24 06:14:35,1,"Y06016",1,"SQUID","03",324,"MACKEREL","01",324,NA,NA,NA,26.6166666666667,-94.3166666666667,26.7166666666667,-93.8333333333333,26.7833333333333,-93.9,26.5333333333333,-94.3166666666667,2014-10-04,2014,10,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84367370605469,0.0539930127561092,21.0214195251465,-4.53678258054424e-05,9.94116489891894e-05,7.32550397515297e-05,21.0156307220459,21.0073413848877,-7.76344680786133,0.0338568091392517,0.083777166903019,0.0208620205521584,6.22792928339777e-09,0.0129265179857612,273785.59375,-1429.92846679688,0.742492281024588,2014-10-03 17:15:00,2014-10-03 21:05:00,2014-10-03 12:10:57,2014-10-04 00:02:09,3.83333333333333,4.46666666666667,0,1,191324.006977983,402462.580802273
280515,63377,4,"675",1,1,0,"01","CLEAR","5","090",3,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",26.7,6.5,1000,1000,45,45,10,"MIX","MIXED SPECIES",7.9,1,153,1,158,0,NA,1,6,0,NA,0,NA,1,6,1,2,632,7,0,0,2014-10-04 17:12:00,2014-10-04,"1712",2014-10-04 21:20:00,2014-10-04,"2120",2014-10-05 05:16:00,2014-10-05,"0516",2014-10-05 10:53:00,2014-10-05,"1053",26,50,"N",26,49,"N",26,44,"N",26,42,"N",93,19,"W",92,46,"W",92,41,"W",93,7,"W",85.7,85.9,85.5,85.9,4.1,0,5.6,"GOM",NA,NA,"N",1,2016-08-01 05:43:23,1,2017-01-24 06:14:35,2,"Y06016",1,"MACKEREL","01",316,"SQUID","03",316,NA,NA,NA,26.7333333333333,-92.6833333333333,26.7,-93.1166666666667,26.8333333333333,-93.3166666666667,26.8166666666667,-92.7666666666667,2014-10-05,2014,10,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69917631149292,0.0538426823914051,21.0212078094482,9.97101524262689e-05,-0.000200865077204071,2.95078752969857e-05,21.014331817627,21.006814956665,-7.62569761276245,0.0391349978744984,0.0850102230906487,0.00448318058624864,2.54227749962865e-08,0.0896023213863373,316623.0625,-1499.32275390625,0.838212804159518,2014-10-04 17:12:00,2014-10-04 21:20:00,2014-10-04 12:06:58,2014-10-04 23:56:33,4.13333333333333,3.76666666666667,0,1,303284.646259813,417295.069960525
280516,63377,5,"675",1,1,0,"07","THUNDERSTORMS WITH LIGHTNING","15","270",5,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",26.3,7.1,1000,1100,45,45,10,"MIX","MIXED SPECIES",8.9,1,153,1,158,0,NA,1,6,0,NA,0,NA,1,6,1,2,632,4,0,0,2014-10-05 16:51:00,2014-10-05,"1651",2014-10-05 20:33:00,2014-10-05,"2033",2014-10-06 05:27:00,2014-10-06,"0527",2014-10-06 12:14:00,2014-10-06,"1214",26,54,"N",26,45,"N",26,42,"N",26,55,"N",92,24,"W",92,51,"W",92,44,"W",92,16,"W",81.2,81.9,79.3,81.1,3.7,0,6.8,"GOM",NA,NA,"N",1,2016-08-01 05:43:23,1,2017-01-24 06:14:35,1,"Y06016",1,"MACKEREL","01",316,"SQUID","03",316,NA,NA,NA,26.7,-92.7333333333333,26.9166666666667,-92.2666666666667,26.9,-92.4,26.75,-92.85,2014-10-06,2014,10,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93797588348389,0.0539443157613277,21.0210361480713,0.000112929956230801,-5.43252026545815e-05,7.63241769163869e-06,21.0138130187988,21.0061740875244,-7.53661870956421,0.0357580333948135,0.0948133915662766,0.0368565283715725,8.09245559452165e-09,0.0641861408948898,293706.0625,-1635.59045410156,0.915816834854773,2014-10-05 16:51:00,2014-10-05 20:33:00,2014-10-05 12:05:49,2014-10-05 23:53:48,3.7,5.2,0,1,343968.400827411,423726.731043811
280517,63377,6,"675",1,1,0,"01","CLEAR","0",NA,1,1,"67","PARTED OFF. GEAR NOT RECOVERED",25.9,7,1200,1500,45,45,10,"MIX","MIXED SPECIES",8.6,1,153,1,158,0,NA,1,6,0,NA,0,NA,1,6,1,2,632,123,0,0,2014-10-07 16:57:00,2014-10-07,"1657",2014-10-07 20:36:00,2014-10-07,"2036",2014-10-08 05:10:00,2014-10-08,"0510",2014-10-08 12:16:00,2014-10-08,"1216",26,22,"N",26,7,"N",26,9,"N",26,32,"N",90,15,"W",90,48,"W",90,57,"W",91,8,"W",83.1,82.2,82.7,82.5,3.7,2,7.1,"GOM",NA,"PART-OFF: 0916-1117. GEAR LOST: APPROXIMATELY FIVE NAUTICAL MILES OF MAINLINE, 32 DAUBS, FOUR POLYBALLS AND 120 LEADERS","N",1,2016-08-01 05:43:23,1,2017-01-24 06:14:35,0,"Y06016",1,"SQUID","03",632,NA,NA,NA,NA,NA,NA,26.15,-90.95,26.5333333333333,-91.1333333333333,26.3666666666667,-90.25,26.1166666666667,-90.8,2014-10-08,2014,10,1,0,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22826457023621,0.0538154281675816,21.0212211608887,-0.000593987351749092,0.000456096808193251,6.95369453751482e-05,21.0157222747803,21.0066108703613,-7.61517286300659,-0.0284112635999918,0.118165537714958,0.0623708069324493,2.81160140502834e-07,0.548685252666473,306170.25,-2998.77368164062,0.996997567435927,2014-10-07 16:57:00,2014-10-07 20:36:00,2014-10-07 11:59:25,2014-10-07 23:44:46,3.65,4.95,0,1,525017.490792177,374182.810093175
280518,63377,7,"675",1,1,0,"01","CLEAR","2","090",2,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",22.6,7.3,1000,1500,45,45,10,"MIX","MIXED SPECIES",9,1,150,1,155,0,NA,1,6,0,NA,0,NA,1,6,1,2,612,7,0,0,2014-10-08 18:01:00,2014-10-08,"1801",2014-10-08 21:04:00,2014-10-08,"2104",2014-10-09 06:02:00,2014-10-09,"0602",2014-10-09 11:01:00,2014-10-09,"1101",27,0,"N",26,56,"N",27,13,"N",27,26,"N",91,30,"W",91,56,"W",91,56,"W",91,31,"W",87.2,87.7,86.4,87.8,3.1,0,5,"GOM",NA,NA,"N",1,2016-08-01 05:43:23,1,2017-01-24 06:14:35,1,"Y06016",1,"SQUID","03",612,NA,NA,NA,NA,NA,NA,27.2166666666667,-91.9333333333333,27.4333333333333,-91.5166666666667,27,-91.5,26.9333333333333,-91.9333333333333,2014-10-09,2014,10,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23783683776855,0.0536486990749836,21.0208015441895,4.412987982505e-05,0.000291013129753992,2.50518278335221e-05,21.0141010284424,21.0065879821777,-7.3468599319458,0.0411959439516068,0.0953441187739372,0.0785580798983574,4.34862208464892e-08,0.0851776599884033,225168.578125,-1454.92297363281,0.996006465336353,2014-10-08 18:01:00,2014-10-08 21:04:00,2014-10-08 12:04:03,2014-10-08 23:47:03,3.05,5.95,0,1,426505.72069567,463354.212300974
280519,63377,8,"675",1,1,0,"01","CLEAR","5","135",2,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",22.6,7.3,1100,1500,45,45,10,"MIX","MIXED SPECIES",8.4,1,147,1,152,0,NA,1,6,0,NA,0,NA,1,6,1,2,608,11,0,0,2014-10-09 17:39:00,2014-10-09,"1739",2014-10-09 20:44:00,2014-10-09,"2044",2014-10-10 05:10:00,2014-10-10,"0510",2014-10-10 10:53:00,2014-10-10,"1053",27,4,"N",26,59,"N",27,1,"N",27,21,"N",92,3,"W",92,30,"W",92,25,"W",92,9,"W",86.7,87.1,86.9,86.7,3.1,0,5.7,"GOM",NA,NA,"N",1,2016-08-01 05:43:23,1,2017-01-24 06:14:35,3,"Y06016",1,"SQUID","03",608,NA,NA,NA,NA,NA,NA,27.0166666666667,-92.4166666666667,27.35,-92.15,27.0666666666667,-92.05,26.9833333333333,-92.5,2014-10-10,2014,10,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86780095100403,0.0538979470729828,21.0208206176758,6.27587796770968e-05,0.00014392239972949,-9.71395274973474e-06,21.0131397247314,21.0058288574219,-7.19981575012207,0.051352858543396,0.118925094604492,0.154987335205078,1.2520061432042e-08,0.000624898180831224,257966.828125,-1435.18139648438,0.968319654374045,2014-10-09 17:39:00,2014-10-09 20:44:00,2014-10-09 12:06:46,2014-10-09 23:48:14,3.08333333333333,5.31666666666667,0,1,371066.720064514,456425.43019493
280520,63377,9,"675",1,1,0,"01","CLEAR","0",NA,2,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",23.4,7.1,1100,1500,45,45,10,"MIX","MIXED SPECIES",9.4,1,148,1,153,0,NA,1,6,0,NA,0,NA,1,6,1,2,612,6,0,0,2014-10-10 16:58:00,2014-10-10,"1658",2014-10-10 20:16:00,2014-10-10,"2016",2014-10-11 05:42:00,2014-10-11,"0542",2014-10-11 12:04:00,2014-10-11,"1204",27,24,"N",27,16,"N",27,31,"N",27,42,"N",91,26,"W",91,51,"W",91,49,"W",91,15,"W",86.1,86.8,87.1,86.9,3.3,0.5,6.4,"GOM",NA,"BREAK TO FIX RUDDER: 0914-0942","N",1,2016-08-01 05:43:23,1,2017-01-24 06:14:35,4,"Y06016",1,"SQUID","03",612,NA,NA,NA,NA,NA,NA,27.5166666666667,-91.8166666666667,27.7,-91.25,27.4,-91.4333333333333,27.2666666666667,-91.85,2014-10-11,2014,10,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09671473503113,0.0538212954998016,21.0207958221436,0.000127154227811843,0.000253219768637791,2.6780162443174e-05,21.0142269134521,21.0063533782959,-7.08105325698853,0.0377741158008575,0.0745596215128899,0.136865600943565,4.14892369349218e-08,0.0991085469722748,183658.078125,-1062.26550292969,0.917352395674139,2014-10-10 16:58:00,2014-10-10 20:16:00,2014-10-10 12:04:43,2014-10-10 23:44:12,3.3,6.1,0,1,438123.123213656,499743.205015629
